ActualShippingCost	AmazonCategory	AmazonPrice	AmznFeaMAX	ASIN	BuyBoxRotation%	BuyBoxSellerID	BuyBoxShipping	BuyBoxTotal	ChildCount	CMaxItemID	CommissionAmt	CompetitorCount	EAN	EmployeeID	EmployeeName	FBA	FBATotalFee	FolderID	FolderName	IGotBuybox	InvProfileID	InvProfileName	InventoryClassID	IsMasterSKU	IsAmazon	IsBBox	IsFBA	IsLowest	IsOnlyMe	IsSelling	ItemCondition	ItemLocationID	ItemLocationName	ItemName	ItemThumbnail	ItemWight	KitSKU?	KitComponentCount	KitItemID	KitItemIDx	LeadTimeinAmzn	LeadTimeToShip	LotSize	Manufacturer	MAP	MarketPlaceID	MarketPlaceName	MasterSKU	MasterSKUControlsInv	MasterSKUQtyIsSumOfVariations	MaxSellingPrice	MinSellingPrice	MPN	MyCeiling	MyFloor	MyPrice	MyShipping	MyTotal	NewPrice	PurchaseCost	Quantity	RelatedASINs	ReorderQuantity	RepricingModelID	RepricingModelName	SalePrice	SalePriceEnd	SalePriceStart	SalesRank	SKU	SupplierSKU	UPC	VariableClosingFee	WhenAddedToCMax
	Grocery	0.0000		B0DQVQ14J2	100	MySelf	23.5000	100.0500	0	155876855	15.0100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Round Bottom Round Rump Roast, 4 lb (actual weight may vary within 5%)	em4:I/31liztUPuZL._SL75_.jpg			0									Amzn US				75.5700	0.0000		83.13	68.46	76.5500	23.5000	100.0500	0.0000		777								553315	33-NKCW-QA8D				12/18/2024 8:32:43 PM
8.0000	Grocery	0.0000		B01CN94AE2	0	A2NQ85494JSNY1	0.0000	32.5000	0	140293298	5.2100	4				N		1217266	AmznUS-InvImp	0				N		N	N	N		Y	New			Mini Babybel White Cheddar Cheese, 4.23 Ounce -- 12 per case.	em4:I/51DNxVQd4fL._SL75_.jpg			0									Amzn US				25.3100	18.7500		25.31	18.75	18.7500	16.0000	34.7500	0.0000	12.0000	333			59021	Manual min/max				468574	37-UAII-TGJ2				6/4/2023 9:14:51 PM
	Grocery	0.0000		B0DY6T2V8T	100	MySelf	27.2500	119.9600	0	157330676	17.9900	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - BBQ Pork Sparerib, 3.25 lbs. (actual weight may vary within 5%) - Pack of 2	em4:I/416ioK8MaJL._SL75_.jpg			0									Amzn US				124.4300	92.1700		124.43	92.17	92.7100	27.2500	119.9600	0.0000	45.0000	444			59021	Manual min/max				592960	39-7QGH-SO7I				2/24/2025 4:32:51 AM
14.0000	Grocery	0.0000		B0DVR4JVW5	100	MySelf	40.7500	187.6000	0	156893499	28.1400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Meatloaf & Meatball Mix, 2.5 lbs. - Pack of 5	em4:I/41Q-6JAU75L._SL75_.jpg			0									Amzn US				146.8500	108.7800		146.85	144.45	146.8500	40.7500	187.6000	0.0000	45.0000	888			59149	never sold				0	3B-WGG3-DHSU				2/2/2025 12:19:52 PM
	Grocery	0.0000		B0DQ55SS3J	100	MySelf	53.0000	322.0800	0	155610809	48.3100	1				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwiches, 10 count (Frozen) - Pack of 11 (total 110 pieces)	em4:I/619R8zyciHL._SL75_.jpg			0									Amzn US				269.0800	0.0000		269.08	221.6	269.0800	53.0000	322.0800	0.0000		666			59149	never sold				0	3C-WHAH-JKXS				12/11/2024 12:30:06 PM
	Health and Beauty								0	154596720						N		1523763	AmznUS4-InvImp					N							New			STARFIT - Nicotinamide D-Riboside, Nicotinamide Riboside for Supporting NAD+ Levels, Focus and Energy Supplement, Metabolism Support Nicotinamide Riboside NAD Supplement, 90 Capsules	em4:I/413DF2SuXaL._SL75_.jpg			0									Amzn US				24.9000	0.0000									54			59149	never sold					3D-TTF5-YLLG				11/2/2024 3:30:49 AM
	Grocery	0.0000		B0DQVRGP5X	100	MySelf	23.5000	94.8300	0	155880299	14.2200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - 85% Ground Beef Patties, 4 lbs (actual weight may vary within 5%)	em4:I/41Dce-hyGfL._SL75_.jpg			0									Amzn US				71.3300	0.0000		71.33	58.74	71.3300	23.5000	94.8300	0.0000		555			59149	never sold				0	3G-2GB2-6ZM1				12/19/2024 12:36:34 AM
	Grocery	0.0000		B0DRP7DBTW	100	MySelf	34.0000	150.2600	0	156056955	22.5400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - 90% Lean Ground Beef, 4 lbs (actual weight may vary within 5%) - Pack of 2	em4:I/51FyDG2AFKL._SL75_.jpg			0									Amzn US				114.7800	0.0000		126.26	103.98	116.2600	34.0000	150.2600	0.0000		555								0	3G-QEP3-3ND1				12/27/2024 2:25:25 PM
	Grocery								0	164044834						N		1523763	AmznUS4-InvImp					N							New			Babybel Mini Snack Cheese, White Cheddar, 0.7 oz, 36 ct	em4:I/61f4X7uGoLL._SL75_.jpg			0									Amzn US				59.6100	0.0000									333			59149	never sold					3I-17O5-5VYM				11/13/2025 6:36:39 AM
	Grocery	0.0000		B0DQ5XM43Y	100	MySelf	39.0000	217.2300	0	155616345	32.5800	1				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Smucker's Sandwich, Peanut Butter & Honey Spread, 4 count - Pack of 16 (total 64 pieces)	em4:I/51q+eCFQY7L._SL75_.jpg			0									Amzn US				178.2300	0.0000		178.23	146.78	178.2300	39.0000	217.2300	0.0000		888			59149	never sold				0	3I-3SR2-WREU				12/11/2024 8:20:33 PM
11.0000	Grocery	0.0000	64.9500	B01N2BBP5C	100	MySelf	17.5000	73.5500	0	139391191	11.0300	3				N		1217266	AmznUS-InvImp	1				N		Y	N	Y		Y	New			Rayberns Philly Cheesesteak Sandwich -- 6 per case.	em4:I/51ScF0c+7SL._SL75_.jpg			0									Amzn US				73.0100	54.0800		73.01	54.08	56.0500	17.5000	73.5500	0.0000	20.0000	444			59021	Manual min/max				156652	3J-UMMB-MY87				5/4/2023 6:10:03 PM
11.0000	Grocery	0.0000		B0DW3ZVZQG	100	MySelf	20.5000	190.0600	0	156942639	28.5100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - USDA Select Beef Loin Tenderloin Steak, 2 lbs. (actual weight may vary within 5%)	em4:I/51a2ZtfJDPL._SL75_.jpg			0									Amzn US				169.5600	125.6000		169.56	160.71	169.5600	20.5000	190.0600	0.0000	55.0000	777			59149	never sold				0	3L-35V4-L52P				2/5/2025 2:38:46 PM
	Kitchen	0.0000	23.7600	B00KOA29OG	0		0.0000	0.0000	0	164861470	17.5200	1				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Jimmy Dean Biscuit and Sausage Gravy Breakfast Bowl, 9 Ounce -- 8 per case.	em4:I/51TlfYmhlDL._SL75_.jpg			0									Amzn US				125.5300	0.0000		125.53	103.38	103.3800	13.4000	116.7800	0.0000		239			59149	never sold				370629	3M-34AM-QK9F				12/8/2025 4:02:02 AM
	Grocery	0.0000		B0DQVRTG1R	100	MySelf	34.0000	152.8600	0	155880300	22.9300	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - 85% Ground Beef Patties, 4 lbs (actual weight may vary within 5%) - Pack of 2	em4:I/41cWpKS6VDL._SL75_.jpg			0									Amzn US				118.8600	0.0000		118.86	97.88	118.8600	34.0000	152.8600	0.0000		888			59149	never sold				0	3P-8JQN-2TBV				12/19/2024 12:36:34 AM
-20.0000	Grocery	0.0000		B0DQ28HHHG	100	MySelf	39.0000	194.9100	0	155604278	29.3300	0				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Smucker's Uncrustables Peanut Butter & Strawberry Jam Sandwiches, 4 count (Frozen) - Pack of 16 (total 64 pieces)	em4:I/41cBs4ZrlZL._SL75_.jpg			0									Amzn US				176.1300	130.4700		176.13	130.47	156.5100	39.0000	195.5100	0.0000	77.0000	555			59021	Manual min/max				363274	3SUPBS				12/11/2024 3:29:07 AM
	Grocery								0	157233321						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - 100% Organic Grass Fed Sirloin Steak, 1.12 lbs. (actual weight may vary within 5%)	em4:I/51Nm8cvnd0L._SL75_.jpg			0									Amzn US				67.9800	0.0000									333			59149	never sold					3U-5DGH-H9TK				2/18/2025 10:38:02 PM
9.0000	Grocery	0.0000		B08945TYNZ	30	A2VH8KR5ILW7J5	0.0000	49.9900	0	131186475	7.5800	2				N		1217266	AmznUS-InvImp	0				N		N	N	N		Y	New			Wonder Bread Family Loaf Pack of 8	em4:I/41MeMgXBlzL._SL75_.jpg			0									Amzn US				54.6900	40.5100		54.69	40.51	40.5100	10.0000	50.5100	0.0000	19.0000	44			59021	Manual min/max				562167	3W-M7FM-K22X				11/1/2022 9:13:19 PM
	Grocery	0.0000		B0DXFJ5GCB	100	MySelf	23.5000	94.8300	0	157204051	14.2200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Pre-Sliced White American Deli Cheese, 1 lbs. (actual weight may vary within 5%) - Pack of 4	em4:I/41WC8KY68YL._SL75_.jpg			0									Amzn US				71.3300	0.0000		71.33	58.74	71.3300	23.5000	94.8300	0.0000		555			59149	never sold				0	3X-AIES-QBJI				2/17/2025 2:20:19 PM
	Grocery	0.0000		B0DQ64YGSY	100	MySelf	53.0000	342.8300	0	155616346	51.4200	1				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Smucker's Sandwich, Peanut Butter & Honey Spread, 10 count - Pack of 11 (total 110 pieces)	em4:I/51Hm7xbQKjL._SL75_.jpg			0									Amzn US				289.8300	0.0000		289.83	238.68	289.8300	53.0000	342.8300	0.0000		777			59149	never sold				0	3Y-A2SU-QDYT				12/11/2024 8:20:34 PM
	Grocery								0	168352057						N		1576136	AmznUS5-InvImp					N							New			Salutem Vita � Sourdough English Muffins 6 Count, 13 oz, Gift Set � Pack of 6	em4:I/51DeAr52U-L._SL75_.jpg			0									Amzn US				56.2200	0.0000									333			59149	never sold					3Y-YAMM-DFLN				1/21/2026 3:33:59 AM
	Health and Beauty								0	151837319						N		1493334	AmznUS2-InvImp					N							New			Salutem Vita Starfit Advanced Detox Cleanse, Natural Detox & Cleanse with Milk Thistle, Licorice Powder, and More, Body Cleanse Detox for Women and Men, 42 Capsules	em4:I/41DhTWEc7XL._SL75_.jpg			0						Salutem Salutions			Amzn US				39.9000	0.0000	123								210			59021	Manual min/max					40-DVQD-VHSP				7/1/2024 10:42:29 PM
	Health and Beauty								0	152681233						N		1493335	AmznUS3-InvImp					N							New			STARFIT - Nicotinamide D-Riboside, 270 Capsules & Lion's Mane 575,000 Mg Extract, 12 Fl Oz	em4:I/41lrSsCCuGL._SL75_.jpg			0									Amzn US				168.5000	0.0000									333									41-6TG7-JNHY				8/14/2024 3:57:01 PM
14.0000	Grocery	0.0000		B097S4JNKY	0	AONDERNMDZSPK	0.0000	148.9500	0	139526475	23.8200	3				N		1217266	AmznUS-InvImp	0				N		N	N	N		Y	New			Gourmet Kitchn Tyson Grilled Sweet Teriyaki Flavored Chicken Fillets Fully Cooked (Pack of 3, 56 oz Each, 10.5 Lbs Total) - Frozen Meal Ready in Minutes - Asian Inspired Dish	em4:I/51xUh+-UANL._SL75_.jpg			0									Amzn US				210.3800	118.8000		210.38	118.8	118.8000	40.0000	158.8000	0.0000	58.0000	444			59021	Manual min/max				287613	42-VYRY-PDEJ				5/5/2023 11:18:36 PM
	Grocery	0.0000		B00B82ZZIG	100	MySelf	22.2000	88.1400	0	140442012	13.2200	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			OSCAR MAYER BACON CENTER CUT 12 OZ PACK OF 2	em4:I/51MOQRUmD6L._SL75_.jpg			0									Amzn US				59.9800	0.0000		65.98	54.33	65.9400	22.2000	88.1400	0.0000		555								332252	43-DCWQ-VQ1I				6/9/2023 1:16:22 AM
	Grocery								0	157233322						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - Chicken Breast Tenders,2.62 lbs. (actual weight may vary within 5%) - Pack of 3	em4:I/51Q6TKHJRwL._SL75_.jpg			0									Amzn US				112.1500	0.0000									444			59149	never sold					43-MXV0-H2AZ				2/18/2025 10:38:02 PM
	Grocery								0	156318807						N		1523763	AmznUS4-InvImp					N							New			Stouffer's Fettuccini Alfredo, 11.5 oz. (Pack of 12)	em4:I/51qY1H+n6kL._SL75_.jpg			0									Amzn US				101.6800	0.0000									333									43-QFBK-3DBY				1/13/2025 9:17:53 PM
	Health and Beauty								0	151837320						N		1493334	AmznUS2-InvImp					N							New			Salutem Vita Advanced Detox Cleanse, Natural Detox & Cleanse with Milk Thistle, Licorice Powder, and More, Body Cleanse Detox for Women and Men, 84 Capsules, 2 Pack	em4:I/51p+lg0q7+L._SL75_.jpg			0									Amzn US				69.9000	0.0000									551									44-B1LT-HXLR				7/1/2024 10:42:29 PM
	Grocery								0	157313511						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - Boneless Lamb Legs, 6 lbs. (actual weight may vary within 5%)	em4:I/41429SYcLBL._SL75_.jpg			0									Amzn US				112.1000	0.0000									555									46-WU9V-OLXJ				2/22/2025 6:36:49 AM
11.0000	Grocery	0.0000		B0DX2KSZRH	100	MySelf	25.0000	93.7200	0	157161009	14.0600	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Italian-Style Meatballs, 5 lbs.	em4:I/51hUwzTpKJL._SL75_.jpg			0									Amzn US				89.5600	66.3400		89.56	66.34	68.7200	25.0000	93.7200	0.0000	26.0000	777			59021	Manual min/max				570274	47-0MOW-O7NA				2/13/2025 6:47:01 PM
14.0000	Grocery	0.0000		B0DVGYQ3P9	100	MySelf	37.7500	330.7600	0	156846474	49.6100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Beef Shaved Steak, 1.75 lbs. - Pack of 6	em4:I/51BO+mji8jL._SL75_.jpg			0									Amzn US				313.5900	232.2900		313.59	289.75	293.0100	37.7500	330.7600	0.0000	106.0000	666			59149	never sold				629990	48-8K59-69AN				1/30/2025 5:38:13 PM
14.0000	Grocery	0.0000		B09BSMQGQQ	100	MySelf	28.0000	154.1600	0	133162178	23.1200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Healthy Choice Combo Pack, Frozen Simply Chicken Broccoli Alfredo, Beef Teriyaki, Vegetarian Organic Creamy Spinach and Tomato Linguini and Caf� Steamers Frozen Grilled Chicken Marinara with Parmesan - 8 Boxes (2 Boxes of Each Flavor)	em4:I/61p-yZh3t5L._SL75_.jpg			0									Amzn US				115.1400	85.2900		157.69	116.81	126.1600	28.0000	154.1600	0.0000	45.0000	44			59149	never sold				0	48-8OBL-W1VK				12/14/2022 7:25:30 AM
	Grocery	0.0000		B0DQ1FGVD2	100	MySelf	23.5000	109.4900	0	155592308	16.4200	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Smucker's Uncrustables Frozen Peanut Butter & Grape Jelly Sandwich, 15 count - Pack of 2 (total 30 pieces)	em4:I/61zjtr+NxIL._SL75_.jpg			0									Amzn US				86.2500	74.7500		113.27	80	85.9900	23.5000	109.4900	0.0000		777			59021	Manual min/max				261291	4D-7Z1N-8091				12/10/2024 2:19:54 PM
	Grocery								0	157208788						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - Swiss Cheese, 1 lbs. (actual weight may vary within 5%)	em4:I/51xJt4rtREL._SL75_.jpg			0									Amzn US				49.2800	0.0000									887									4D-GYQH-0NBX				2/17/2025 9:18:51 PM
	Grocery	0.0000	7.6800	B00JIJ9VP4	0		0.0000	0.0000	0	164861471	3.0900	3				N		1217266	AmznUS-InvImp	0				N		Z	N	N		Y	New			Pepperidge Farm Bread - Whole Grain 15 Grain 2 Pack	em4:I/41IlLZUtbKL._SL75_.jpg			0									Amzn US				25.0000	0.0000		25	20.59	20.5900	0.0000	20.5900	0.0000		197			59149	never sold				0	4F-211R-JY0C				12/8/2025 4:02:02 AM
11.0000	Grocery	0.0000		B0DWXHBTRX	100	MySelf	19.0000	70.7100	0	157134774	10.6100	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Oven-Baked Honey Ham, 1 lbs. (actual weight may vary within 5%)	em4:I/41NHmDvrFLL._SL75_.jpg			0									Amzn US				67.5000	50.0000		67.5	50	51.7100	19.0000	70.7100	0.0000	18.0000	777			59021	Manual min/max				502504	4I-P0Q6-QL5S				2/12/2025 11:26:21 AM
	Grocery								0	157636211						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - Prime Rib Ground Beef Sliders, Pre-Formed Patties, 3.4 lbs. (actual weight may vary within 5%) - Pack of 2	em4:I/51J55QSz42L._SL75_.jpg			0									Amzn US				118.0800	0.0000									777			59149	never sold					4J-EVOR-V6V9				3/10/2025 3:21:31 PM
14.0000	Grocery	0.0000		B0DX2ND43B	100	MySelf	37.0000	241.3000	0	157166154	36.2000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Turkey Meatballs, 5 lbs. - Pack of 2	em4:I/41lNvb2YEzL._SL75_.jpg			0									Amzn US				204.7700	151.6800		204.77	194.92	204.3000	37.0000	241.3000	0.0000	66.0000	666			59149	never sold				0	4L-D686-8TBF				2/14/2025 1:29:35 AM
	Health and Beauty								0	155879949						Y		1493335	AmznUS3-InvImp					N							New			STARFIT - Nicotinamide D-Riboside, Nicotinamide Riboside for Supporting NAD+ Levels, Focus and Energy Supplement, Metabolism Support Nicotinamide Riboside NAD Supplement, 90+90 Caps	em4:I/41RiTf+WWUL._SL75_.jpg	0.04		0									Amzn US				29.9900	0.0000									0									4N-76FJ-JCWY				12/19/2024 12:09:18 AM
	Grocery								0	154542987						N		1493335	AmznUS3-InvImp					N							New			Tyson Fully Cooked Buffalo Style Bone-In Chicken Wings, with Flavorful Hot and Tangy Sauce - 15g Protein Per Serving - 4 Pack (64 oz Each) - Ready Set Gourmet Donate a Meal Program	em4:I/41xYn5IXvLL._SL75_.jpg			0									Amzn US				214.9400	0.0000									555									4N-88U4-Z472				10/29/2024 9:13:07 PM
11.0000	Grocery	0.0000		B0DVS5T4KY	100	MySelf	26.5000	201.5700	0	156896311	30.2400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Organic Grass Fed 93% Ground Beef - Pack of 6	em4:I/41vEw8RAlnL._SL75_.jpg			0									Amzn US				175.0700	129.6800		175.07	165.51	175.0700	26.5000	201.5700	0.0000	57.0000	777			59149	never sold				0	4P-V1MM-1E0H				2/3/2025 3:26:00 AM
	Health and Beauty								0	153604441						Y		1493335	AmznUS3-InvImp					N							New			STARFIT - Lion's Mane 575,000 Mg Extract, Lions Mane Liquid Supplement, Lion's Mane Mushroom Extract for Immune Support, Memory Enhancement, and Digestive Health, 4 Fl Oz	em4:I/418O13-OxUL._SL75_.jpg	8.00		0						SIRIUS TRADING INTERNATIONAL LLC			Amzn US				34.9000	0.0000									0									4S-RRE5-M0RA				9/13/2024 11:13:24 PM
	Grocery								0	156318808						N		1523763	AmznUS4-InvImp					N							New			El Monterey All Natural Chicken, Monterey Jack Cheese and Rice Chimichanga, 0.312 Pound - 24 per case.	em4:I/41Q9-7RcgKL._SL75_.jpg			0									Amzn US				102.6000	0.0000									333									4V-MPCN-OQML				1/13/2025 9:17:53 PM
-40.0000	Grocery	0.0000		B0999M67VC	0	AONDERNMDZSPK	0.0000	99.9500	0	127644987	17.8500	4				N		1217266	AmznUS-InvImp	0				N		N	N	N		Y	New			Gourmet Kitchn Jimmy Dean Delights, English Muffin Cage Free, Turkey Sausage EggWhite & Cheese | Made with Whole Grain. (2 Pack)	em4:I/51+Byi6oYGS._SL75_.jpg			0									Amzn US				67.5000	50.0000		67.5	50	50.0000	69.0000	119.0000	0.0000	48.0000	5			59021	Manual min/max				262630	4W-QCW0-BTLI				6/19/2022 10:13:11 PM
11.0000	Grocery								0	156839186						N		1493335	AmznUS3-InvImp					N							New			Salutem Vita - Pork Loin Bone-In Center Cut Roast, 4.2 lb (actual weight may vary within 5%)	em4:I/41JYkWQFD8L._SL75_.jpg			0									Amzn US				69.2800	51.3200								23.0000	777									4W-VANX-PAY9				1/30/2025 3:33:53 PM
	Pet Products	0.0000		B0F24NFSY9	0	A2M65JNWASZVQF	0.0000	136.5200	0	158186670	20.4900	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita Premium Chilled Dog Food Gift Set � Tender Chicken with Carrots & Spinach, 5.5 lb Bag - Pack of 2 (Total 11 lb)	em4:I/41aV82I6GnL._SL75_.jpg			0									Amzn US				132.5000	0.0000		132.5	109.12	109.1200	27.5000	136.6200	0.0000		888			59149	never sold				0	4X-I3ZR-82C8				3/21/2025 5:32:02 PM
	Grocery								0	157293439						N		1523763	AmznUS4-InvImp					N							New			Salutem Vita - Chicken Breast, 1.25 lbs. (actual weight may vary within 5%) - Pack of 2	em4:I/41YdiwKwcrL._SL75_.jpg			0									Amzn US				71.3600	0.0000									555			59149	never sold					4Y-S11A-JUEV				2/21/2025 2:23:09 AM
11.0000	Pet Products	0.0000		B0DWD5Q1S5	100	MySelf	19.0000	102.9100	0	156974532	15.4400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Dog Chicken Treats, 6.4 oz.- Pack of 2	em4:I/41VZrW22zlL._SL75_.jpg			0									Amzn US				78.5400	58.1800		109.88	81.39	83.9100	19.0000	102.9100	0.0000	22.0000	888			59149	never sold				0	4Z-20IF-NQIP				2/7/2025 4:23:39 AM
11.0000	Grocery	0.0000		B0DVLWDFCK	100	MySelf	22.7500	131.6300	0	156881658	19.7400	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - USDA Choice Beef Chuck Shoulder Steak, 3.5 lbs. (actual weight may vary within 5%)	em4:I/41cUdhKCPSL._SL75_.jpg			0									Amzn US				108.8800	80.6500		108.88	107.82	108.8800	22.7500	131.6300	0.0000	33.0000	777			59149	never sold				0	4Z-41EM-H03R				1/31/2025 7:31:10 PM
30.0000	Electronics	0.0000		B074V52CL4	0		0.0000	0.0000	0	126827000	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	Used Good			Epson WorkForce ET-3750 EcoTank Wireless Color All-in-One Supertank Printer with Scanner, Copier and Ethernet	em4:I/41Oyom7siWL._SL75_.jpg			0									Amzn US				437.5000	250.0000		437.5	250	0.0000	0.0000	0.0000	0.0000	100.0000	2			59021	Manual min/max				0	54-ADAK-M3B0				4/30/2022 10:09:31 PM
	Grocery								0	153868348						N		1493335	AmznUS3-InvImp					N							New			Jimmy Dean Croissant, Sausage, Egg & Cheese, 12Count (2 Pack)	em4:I/51b8Mvqgs3L._SL75_.jpg			0									Amzn US				61.9000	0.0000									444									57-MYQM-J8GP				9/26/2024 2:21:22 AM
14.0000	Grocery	0.0000		B0DWLXWHSY	100	MySelf	34.0000	194.6400	0	157033450	29.2000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Bone-In Buffalo Style Chicken Wings, 4 lbs. (actual weight may vary within 5%) - Pack of 2	em4:I/511jgSP141L._SL75_.jpg			0									Amzn US				160.6400	118.9900		160.64	156.46	160.6400	34.0000	194.6400	0.0000	50.0000	777			59149	never sold				0	59-83O4-GXLB				2/9/2025 8:22:34 PM
	Grocery								0	162189748						N		1523763	AmznUS4-InvImp					N							New			Jimmy Dean Individually Wrapped Whole Grain Original Pancake & Turkey Sausage Breakfast Sticks, 2.51 oz. 40 per case	em4:I/31ZnbQQbfuL._SL75_.jpg			0									Amzn US				88.8000	0.0000									555			59149	never sold					5A-5TG8-DQAY				8/8/2025 8:01:22 PM
	Kitchen								0	151837785						N		1493335	AmznUS3-InvImp					N							New			BK Ceramic Black, Ceramic Nonstick Induction 9.5 Nonstick Frying Pan Skillet, PFAS Free, Dishwasher Safe, Black	em4:I/21sqvK3ebfL._SL75_.jpg			0									Amzn US				24.9900	0.0000									1			59021	Manual min/max					5A-FQAL-IKA7				7/1/2024 10:48:36 PM
	Grocery	0.0000		B0DPQXQLK1	100	MySelf	40.0000	179.3300	0	155516499	26.9000	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Thick-Sliced Bacon, 3 lbs - Pack of 4	em4:I/21fIfa8DAxL._SL75_.jpg			0									Amzn US				139.3300	0.0000		139.33	114.74	139.3300	40.0000	179.3300	0.0000		666			59149	never sold				0	5A-SITC-SVD6				12/6/2024 3:35:18 PM
	Pet Products	0.0000		B0F1W35JT2	0	A2M65JNWASZVQF	11.0000	148.8800	0	158045644	22.3200	3				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Multi-Protein Dog Food Roll with Chicken, Beef, Egg & Salmon, Chilled Meal, Gift Set: 1 Roll, 1.5 lb - Pack of 4	em4:I/51TJWoe1UPL._SL75_.jpg			0									Amzn US				145.9300	0.0000		145.93	120.18	120.9800	27.8000	148.7800	0.0000		888			59149	never sold				0	5D-LVK2-BES2				3/18/2025 10:28:30 PM
14.0000	Grocery	0.0000		B0DWFVGL9G	0		0.0000	0.0000	0	156986521	0.0000	0				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita - Beef Tenderloin Filet Mignon, 3.6 lbs. (actual weight may vary within 5%) - Pack of 2	em4:I/41RDs4kaM9L._SL75_.jpg			0									Amzn US				483.3700	358.0500		483.37	437.71	0.0000	0.0000	0.0000	0.0000	167.0000	666			59149	never sold				0	5F-6EW2-BDK2				2/7/2025 4:29:24 PM
11.0000	Grocery	0.0000		B0DVS9GVN5	100	MySelf	22.0000	98.2100	0	156896312	14.7300	1				N		1217266	AmznUS-InvImp	1				N		Y	N	N		Y	New			Salutem Vita - Ground Chicken, 3 lbs.	em4:I/61rqxUcvC7L._SL75_.jpg			0									Amzn US				71.4700	52.9400		101.55	75.22	76.2100	22.0000	98.2100	0.0000	20.0000	777			59149	never sold				0	5G-K5Y2-J8IN				2/3/2025 3:26:00 AM
	Grocery	0.0000	33.5200	B079K4H8FW	10	A271PRMRM32J4J	0.0000	98.4300	0	134249625	0.0000	5				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Hungry Man Boneless Fried Chicken, 16 oz., (8 count)	em4:I/51kSeuKPW3L._SL75_.jpg			0									Amzn US				96.7300	71.6500		96.73	71.65	0.0000	0.0000	0.0000	0.0000	42.0000	77			59021	Manual min/max				466695	5L-7TNC-87MH				1/20/2023 9:28:03 PM
